date;stroke
2019-01-29 15:34:09,788;down
2019-01-29 15:34:09,819;down
2019-01-29 15:34:09,850;down
2019-01-29 15:34:09,881;down
2019-01-29 15:34:10,084;down
2019-01-29 15:34:10,302;down
2019-01-29 15:34:10,536;down
2019-01-29 15:34:10,770;down
2019-01-29 15:34:10,989;down
2019-01-29 15:34:11,223;down
2019-01-29 15:34:11,535;down
2019-01-29 15:34:11,878;down
2019-01-29 15:34:12,268;down
2019-01-29 15:34:27,150;down
2019-01-29 15:34:27,416;down
2019-01-29 15:34:27,603;down
2019-01-29 15:35:06,494;tab
2019-01-29 15:35:19,925;down
2019-01-29 15:35:20,846;up
2019-01-29 15:35:21,532;up
2019-01-29 15:35:30,003;down
2019-01-29 15:35:30,346;down
2019-01-29 15:35:38,739;down
2019-01-29 15:35:39,254;down
2019-01-29 15:35:45,806;down
2019-01-29 15:35:51,489;down
2019-01-29 15:35:51,770;down
2019-01-29 15:35:52,051;down
2019-01-29 15:35:52,285;down
2019-01-29 15:35:52,597;down
2019-01-29 15:35:52,862;down
2019-01-29 15:36:03,532;down
2019-01-29 15:36:03,907;down
2019-01-29 15:36:04,952;down
2019-01-29 15:36:08,883;down
2019-01-29 15:36:09,804;down
2019-01-29 15:36:24,514;down
2019-01-29 15:36:25,263;down
2019-01-29 15:36:40,083;down
2019-01-29 15:36:41,347;down
2019-01-29 15:36:41,971;down
2019-01-29 15:36:42,517;down
2019-01-29 15:36:43,141;down
2019-01-29 15:36:52,267;down
2019-01-29 15:36:52,751;down
2019-01-29 15:36:53,125;down
2019-01-29 15:36:53,624;down
2019-01-29 15:36:53,655;down
2019-01-29 15:36:53,687;down
2019-01-29 15:36:53,733;down
2019-01-29 15:36:54,248;down
2019-01-29 15:36:54,716;down
2019-01-29 15:36:55,200;down
2019-01-29 15:36:55,247;down
2019-01-29 15:36:55,278;down
2019-01-29 15:36:55,590;down
2019-01-29 15:36:55,871;down
2019-01-29 15:36:56,136;down
2019-01-29 15:36:56,588;down
2019-01-29 15:36:56,807;down
2019-01-29 15:36:57,056;down
2019-01-29 15:36:57,462;down
2019-01-29 15:36:57,914;down
2019-01-29 15:38:01,063;down
2019-01-29 15:38:03,543;down
2019-01-29 15:38:03,902;down
2019-01-29 15:38:04,245;down
2019-01-29 15:38:04,745;down
2019-01-29 15:38:05,369;down
2019-01-29 15:38:06,180;down
2019-01-29 15:38:06,570;down
2019-01-29 15:38:06,819;down
2019-01-29 15:38:07,116;down
2019-01-29 15:38:07,490;down
2019-01-29 15:38:08,582;down
2019-01-29 15:38:09,284;down
2019-01-29 15:38:09,643;down
2019-01-29 15:38:09,908;down
2019-01-29 15:38:10,205;down
2019-01-29 15:38:14,214;down
2019-01-29 15:38:24,744;down
2019-01-29 15:38:30,329;down
2019-01-29 15:38:33,199;down
2019-01-29 15:38:36,709;down
2019-01-29 15:38:39,985;down
2019-01-29 15:38:40,625;down
2019-01-29 15:38:41,717;down
2019-01-29 15:38:47,507;down
2019-01-29 15:38:47,959;down
2019-01-29 15:38:48,989;down
2019-01-29 15:38:49,379;down
2019-01-29 15:38:49,769;down
2019-01-29 15:38:50,268;down
2019-01-29 15:38:50,299;down
2019-01-29 15:38:50,330;down
2019-01-29 15:38:50,362;down
2019-01-29 15:38:50,393;down
2019-01-29 15:38:51,095;down
2019-01-29 15:38:51,610;down
2019-01-29 15:38:52,031;down
2019-01-29 15:38:52,374;down
2019-01-29 15:38:52,655;down
2019-01-29 15:38:52,920;down
2019-01-29 15:38:53,154;down
2019-01-29 15:38:53,419;down
2019-01-29 15:38:53,731;down
2019-01-29 15:38:54,215;down
2019-01-29 15:39:10,174;down
2019-01-29 15:39:16,788;down
2019-01-29 15:39:32,406;down
2019-01-29 15:39:35,386;down
2019-01-29 15:46:41,199;down
2019-01-29 15:46:41,417;up
2019-01-29 15:47:10,059;down
2019-01-29 15:47:10,698;up
2019-01-29 15:47:11,088;up
2019-01-29 15:47:11,353;up
2019-01-29 15:47:12,009;up
2019-01-29 15:47:12,523;down
2019-01-29 15:47:12,726;down
2019-01-29 15:47:17,500;down
2019-01-29 15:47:18,155;down
2019-01-29 15:47:18,654;down
2019-01-29 15:47:18,686;down
2019-01-29 15:47:18,717;down
2019-01-29 15:47:18,748;down
2019-01-29 15:47:18,779;down
2019-01-29 15:47:19,544;down
2019-01-29 15:47:19,934;down
2019-01-29 15:47:20,370;down
2019-01-29 15:47:28,654;down
2019-01-29 15:48:03,848;down
2019-01-29 15:48:04,253;down
2019-01-29 15:48:04,846;down
2019-01-29 15:48:05,064;down
2019-01-29 15:48:06,156;down
2019-01-29 15:48:06,562;down
2019-01-29 15:48:13,192;down
2019-01-29 15:48:13,910;down
2019-01-29 15:48:15,423;down
2019-01-29 15:48:24,081;down
2019-01-29 15:48:24,798;down
2019-01-29 15:48:25,282;down
2019-01-29 15:48:26,702;down
2019-01-29 15:48:28,917;down
2019-01-29 15:48:29,588;down
2019-01-29 15:48:31,740;down
2019-01-29 15:48:32,240;down
2019-01-29 15:48:32,271;down
2019-01-29 15:48:32,302;down
2019-01-29 15:48:32,333;down
2019-01-29 15:48:32,364;down
2019-01-29 15:48:32,396;down
2019-01-29 15:48:32,427;down
2019-01-29 15:48:32,864;down
2019-01-29 15:48:33,066;down
2019-01-29 15:48:33,285;down
2019-01-29 15:48:33,893;down
2019-01-29 15:49:42,629;right
2019-01-29 15:49:44,002;right
2019-01-29 15:49:44,860;left
2019-01-29 15:49:45,141;down
2019-01-29 15:49:45,344;down
2019-01-29 15:49:45,843;down
2019-01-29 15:49:45,874;down
2019-01-29 15:49:45,905;down
2019-01-29 15:49:45,937;down
2019-01-29 15:49:45,968;down
2019-01-29 15:49:45,999;down
2019-01-29 15:49:46,030;down
2019-01-29 15:49:46,061;down
2019-01-29 15:49:46,093;down
2019-01-29 15:49:46,124;down
2019-01-29 15:49:46,171;down
2019-01-29 15:49:46,202;down
2019-01-29 15:49:46,233;down
2019-01-29 15:49:46,264;down
2019-01-29 15:49:46,295;down
2019-01-29 15:49:46,327;down
2019-01-29 15:49:46,358;down
2019-01-29 15:49:46,389;down
2019-01-29 15:49:46,420;down
2019-01-29 15:49:46,451;down
2019-01-29 15:49:46,483;down
2019-01-29 15:49:46,763;down
2019-01-29 15:49:47,263;down
2019-01-29 15:49:47,294;down
2019-01-29 15:49:47,325;down
2019-01-29 15:49:47,356;down
2019-01-29 15:49:47,387;down
2019-01-29 15:49:48,651;down
2019-01-29 15:49:51,443;down
2019-01-29 15:49:51,943;down
2019-01-29 15:49:51,974;down
2019-01-29 15:49:52,005;down
2019-01-29 15:49:52,036;down
2019-01-29 15:49:52,067;down
2019-01-29 15:49:52,099;down
2019-01-29 15:49:52,130;down
2019-01-29 15:49:52,161;down
2019-01-29 15:49:52,192;down
2019-01-29 15:49:52,395;down
2019-01-29 15:49:52,879;down
2019-01-29 15:49:52,925;down
2019-01-29 15:49:52,957;down
2019-01-29 15:49:52,988;down
2019-01-29 15:49:53,019;down
2019-01-29 15:49:53,050;down
2019-01-29 15:49:53,081;down
2019-01-29 15:49:53,113;down
2019-01-29 15:49:53,144;down
2019-01-29 15:49:53,175;down
2019-01-29 15:49:53,206;down
2019-01-29 15:49:53,237;down
2019-01-29 15:49:53,269;down
2019-01-29 15:49:53,300;down
2019-01-29 15:49:53,331;down
2019-01-29 15:49:53,362;down
2019-01-29 15:49:53,393;down
2019-01-29 15:49:53,425;down
2019-01-29 15:49:53,456;down
2019-01-29 15:49:53,487;down
2019-01-29 15:49:53,518;down
2019-01-29 15:49:53,549;down
2019-01-29 15:49:53,596;down
2019-01-29 15:49:53,627;down
2019-01-29 15:49:53,659;down
2019-01-29 15:49:53,690;down
2019-01-29 15:49:53,721;down
2019-01-29 15:49:53,752;down
2019-01-29 15:49:53,783;down
2019-01-29 15:49:53,815;down
2019-01-29 15:49:53,846;down
2019-01-29 15:49:53,877;down
2019-01-29 15:49:53,908;down
2019-01-29 15:49:53,939;down
2019-01-29 15:49:53,971;down
2019-01-29 15:49:54,002;down
2019-01-29 15:49:54,033;down
2019-01-29 15:49:54,064;down
2019-01-29 15:49:54,283;down
2019-01-29 15:49:54,782;down
2019-01-29 15:49:54,813;down
2019-01-29 15:49:54,844;down
2019-01-29 15:49:54,875;down
2019-01-29 15:49:54,907;down
2019-01-29 15:49:54,938;down
2019-01-29 15:49:54,969;down
2019-01-29 15:49:55,000;down
2019-01-29 15:49:55,031;down
2019-01-29 15:49:55,063;down
2019-01-29 15:49:55,094;down
2019-01-29 15:49:55,125;down
2019-01-29 15:49:55,156;down
2019-01-29 15:49:55,187;down
2019-01-29 15:49:55,219;down
2019-01-29 15:49:55,250;down
2019-01-29 15:49:55,281;down
2019-01-29 15:49:55,312;down
2019-01-29 15:49:55,343;down
2019-01-29 15:49:55,375;down
2019-01-29 15:49:55,406;down
2019-01-29 15:49:55,453;down
2019-01-29 15:49:55,484;down
2019-01-29 15:49:55,515;down
2019-01-29 15:49:55,546;down
2019-01-29 15:49:55,733;down
2019-01-29 15:49:56,233;down
2019-01-29 15:49:56,264;down
2019-01-29 15:49:56,295;down
2019-01-29 15:49:56,326;down
2019-01-29 15:49:56,357;down
2019-01-29 15:49:56,389;down
2019-01-29 15:49:56,420;down
2019-01-29 15:49:56,451;down
2019-01-29 15:49:56,482;down
2019-01-29 15:49:56,513;down
2019-01-29 15:49:56,545;down
2019-01-29 15:49:56,591;down
2019-01-29 15:49:56,623;down
2019-01-29 15:49:56,654;down
2019-01-29 15:49:56,685;down
2019-01-29 15:49:56,716;down
2019-01-29 15:49:56,747;down
2019-01-29 15:49:56,779;down
2019-01-29 15:49:56,810;down
2019-01-29 15:49:56,841;down
2019-01-29 15:49:56,872;down
2019-01-29 15:49:56,903;down
2019-01-29 15:49:56,935;down
2019-01-29 15:49:56,966;down
2019-01-29 15:49:56,997;down
2019-01-29 15:49:57,028;down
2019-01-29 15:49:57,231;down
2019-01-29 15:49:57,730;down
2019-01-29 15:49:57,761;down
2019-01-29 15:49:57,793;down
2019-01-29 15:49:57,824;down
2019-01-29 15:49:57,855;down
2019-01-29 15:49:57,886;down
2019-01-29 15:49:57,933;down
2019-01-29 15:49:57,964;down
2019-01-29 15:49:57,995;down
2019-01-29 15:49:58,198;up
2019-01-29 15:49:58,697;up
2019-01-29 15:49:58,729;up
2019-01-29 15:49:58,760;up
2019-01-29 15:49:58,791;up
2019-01-29 15:49:58,822;up
2019-01-29 15:49:58,853;up
2019-01-29 15:49:58,885;up
2019-01-29 15:49:58,931;up
2019-01-29 15:49:58,963;up
2019-01-29 15:49:58,994;up
2019-01-29 15:49:59,025;up
2019-01-29 15:49:59,056;up
2019-01-29 15:49:59,087;up
2019-01-29 15:49:59,119;up
2019-01-29 15:49:59,165;up
2019-01-29 15:49:59,181;up
2019-01-29 15:49:59,212;up
2019-01-29 15:49:59,243;up
2019-01-29 15:49:59,275;up
2019-01-29 15:49:59,306;up
2019-01-29 15:49:59,337;up
2019-01-29 15:49:59,399;down
2019-01-29 15:49:59,899;down
2019-01-29 15:49:59,930;down
2019-01-29 15:49:59,961;down
2019-01-29 15:49:59,992;down
2019-01-29 15:50:00,023;down
2019-01-29 15:50:00,055;down
2019-01-29 15:50:00,101;down
2019-01-29 15:50:00,133;down
2019-01-29 15:50:00,164;down
2019-01-29 15:50:00,195;down
2019-01-29 15:50:00,226;down
2019-01-29 15:50:00,257;down
2019-01-29 15:50:00,289;down
2019-01-29 15:50:00,320;down
2019-01-29 15:50:00,351;down
2019-01-29 15:50:00,382;down
2019-01-29 15:50:00,413;down
2019-01-29 15:50:00,445;down
2019-01-29 15:50:00,476;down
2019-01-29 15:50:00,507;down
2019-01-29 15:50:00,538;down
2019-01-29 15:50:00,569;down
2019-01-29 15:50:00,601;down
2019-01-29 15:50:00,632;down
2019-01-29 15:50:00,663;down
2019-01-29 15:50:00,694;down
2019-01-29 15:50:00,725;down
2019-01-29 15:50:00,772;down
2019-01-29 15:50:01,225;down
2019-01-29 15:50:01,911;down
2019-01-29 15:50:02,395;down
2019-01-29 15:50:02,769;down
2019-01-29 15:50:03,736;down
2019-01-29 15:50:04,033;down
2019-01-29 15:50:04,282;down
2019-01-29 15:50:11,146;up
2019-01-29 15:50:11,677;down
2019-01-29 15:50:13,065;down
2019-01-29 15:50:22,347;down
2019-01-29 15:50:24,609;down
2019-01-29 15:50:36,606;down
2019-01-29 15:50:37,323;down
2019-01-29 15:50:37,963;down
2019-01-29 15:50:39,445;down
2019-01-29 15:50:40,069;down
2019-01-29 15:50:40,568;down
2019-01-29 15:50:41,098;down
2019-01-29 15:50:41,598;down
2019-01-29 15:50:41,629;down
2019-01-29 15:50:41,660;down
2019-01-29 15:50:41,691;down
2019-01-29 15:50:41,738;down
2019-01-29 15:50:41,769;down
2019-01-29 15:50:42,471;down
2019-01-29 15:50:42,970;down
2019-01-29 15:50:43,002;down
2019-01-29 15:50:43,033;down
2019-01-29 15:50:43,064;down
2019-01-29 15:50:43,095;down
2019-01-29 15:50:43,126;down
2019-01-29 15:50:43,158;down
2019-01-29 15:50:43,189;down
2019-01-29 15:50:43,220;down
2019-01-29 15:50:43,251;down
2019-01-29 15:50:43,282;down
2019-01-29 15:50:43,314;down
2019-01-29 15:50:44,172;down
2019-01-29 15:50:44,593;down
2019-01-29 15:50:44,967;down
2019-01-29 15:50:45,482;down
2019-01-29 15:50:46,075;down
2019-01-29 15:50:46,777;down
2019-01-29 15:50:47,775;down
2019-01-29 15:50:49,788;up
2019-01-29 15:50:50,614;down
2019-01-29 15:50:51,020;up
2019-01-29 15:50:51,878;down
2019-01-29 15:50:52,299;down
2019-01-29 15:50:52,502;down
2019-01-29 15:50:52,705;down
2019-01-29 15:50:52,876;down
2019-01-29 15:50:53,204;up
2019-01-29 15:50:53,703;up
2019-01-29 15:50:53,922;up
2019-01-29 15:50:54,156;up
2019-01-29 15:50:54,390;up
2019-01-29 15:52:09,775;up
2019-01-29 15:52:10,212;down
2019-01-29 15:52:10,399;down
2019-01-29 15:52:42,738;down
2019-01-29 15:52:46,045;down
2019-01-29 15:52:46,544;down
2019-01-29 15:52:46,576;down
2019-01-29 15:52:46,607;down
2019-01-29 15:52:46,654;down
2019-01-29 15:52:46,685;down
2019-01-29 15:52:46,934;down
2019-01-29 15:52:47,512;down
2019-01-29 15:52:49,321;down
2019-01-29 15:52:50,522;down
2019-01-29 15:52:57,511;down
2019-01-29 15:52:59,555;up
2019-01-29 15:53:15,623;down
2019-01-29 15:53:19,242;down
2019-01-29 15:53:19,788;down
2019-01-29 15:53:20,287;down
2019-01-29 15:53:20,802;down
2019-01-29 15:53:21,691;down
2019-01-29 15:53:22,612;down
2019-01-29 15:53:24,172;down
2019-01-29 15:53:24,936;down
2019-01-29 15:53:25,591;down
2019-01-29 15:53:26,247;down
2019-01-29 15:53:26,902;down
2019-01-29 15:53:27,401;down
2019-01-29 15:53:27,666;down
2019-01-29 15:53:28,165;down
2019-01-29 15:53:28,197;down
2019-01-29 15:53:28,228;down
2019-01-29 15:53:28,259;down
2019-01-29 15:53:28,306;down
2019-01-29 15:53:28,321;down
2019-01-29 15:53:28,602;down
2019-01-29 15:53:29,101;down
2019-01-29 15:53:29,133;down
2019-01-29 15:53:29,398;down
2019-01-29 15:53:29,975;down
2019-01-29 15:53:40,926;right
2019-01-29 15:53:41,441;right
2019-01-29 15:53:41,769;right
2019-01-29 16:03:34,389;ctrl_l
2019-01-29 16:03:34,436;t
2019-01-29 16:03:35,603;ctrl_l
2019-01-29 16:03:35,926;w
2019-01-29 16:03:36,606;alt_l
2019-01-29 16:03:36,637;tab
2019-01-29 16:03:38,412;down
2019-01-29 16:04:03,837;left
2019-01-29 16:04:04,695;down
2019-01-29 16:04:04,882;down
2019-01-29 16:04:05,085;down
2019-01-29 16:04:05,272;down
2019-01-29 16:04:05,475;right
2019-01-29 16:04:05,990;right
2019-01-29 16:04:06,630;right
2019-01-29 16:04:06,957;down
2019-01-29 16:04:07,191;down
2019-01-29 16:04:07,488;up
2019-01-29 16:04:07,737;left
2019-01-29 16:04:08,049;down
2019-01-29 16:04:08,252;down
2019-01-29 16:04:08,439;down
2019-01-29 16:04:08,938;down
2019-01-29 16:04:08,970;down
2019-01-29 16:04:09,001;down
2019-01-29 16:04:09,032;down
2019-01-29 16:04:09,188;up
2019-01-29 16:04:09,687;up
2019-01-29 16:04:09,718;up
2019-01-29 16:04:09,765;up
2019-01-29 16:04:09,781;up
2019-01-29 16:04:09,812;up
2019-01-29 16:04:09,843;up
2019-01-29 16:04:09,890;up
2019-01-29 16:04:09,906;up
2019-01-29 16:04:09,952;up
2019-01-29 16:04:09,984;up
2019-01-29 16:04:10,015;up
2019-01-29 16:04:10,046;up
2019-01-29 16:04:10,342;up
2019-01-29 16:04:10,842;up
2019-01-29 16:04:10,873;up
2019-01-29 16:04:10,904;up
2019-01-29 16:04:10,951;up
2019-01-29 16:04:10,982;up
2019-01-29 16:04:11,013;up
2019-01-29 16:04:11,044;up
2019-01-29 16:04:11,076;up
2019-01-29 16:04:11,107;up
2019-01-29 16:04:11,138;up
2019-01-29 16:04:11,169;up
2019-01-29 16:04:11,200;up
2019-01-29 16:04:11,232;up
2019-01-29 16:04:11,263;up
2019-01-29 16:04:11,294;up
2019-01-29 16:04:11,325;up
2019-01-29 16:04:11,356;up
2019-01-29 16:04:11,388;up
2019-01-29 16:04:11,419;up
2019-01-29 16:04:11,450;up
2019-01-29 16:04:11,481;up
2019-01-29 16:04:11,512;up
2019-01-29 16:04:11,544;up
2019-01-29 16:04:11,590;up
2019-01-29 16:04:11,622;up
2019-01-29 16:04:12,246;up
2019-01-29 16:04:12,667;down
2019-01-29 16:04:13,166;down
2019-01-29 16:04:13,213;down
2019-01-29 16:04:13,228;down
2019-01-29 16:04:13,260;down
2019-01-29 16:04:13,291;down
2019-01-29 16:04:13,322;down
2019-01-29 16:04:13,353;down
2019-01-29 16:04:13,384;down
2019-01-29 16:04:13,416;down
2019-01-29 16:04:13,447;down
2019-01-29 16:04:13,478;down
2019-01-29 16:04:13,509;down
2019-01-29 16:04:13,540;down
2019-01-29 16:04:13,572;down
2019-01-29 16:04:13,603;down
2019-01-29 16:04:13,634;down
2019-01-29 16:04:13,665;down
2019-01-29 16:04:13,696;down
2019-01-29 16:04:13,728;down
2019-01-29 16:04:13,774;down
2019-01-29 16:04:13,806;down
2019-01-29 16:04:13,837;down
2019-01-29 16:04:13,868;down
2019-01-29 16:04:13,899;down
2019-01-29 16:04:13,930;down
2019-01-29 16:04:13,962;down
2019-01-29 16:04:13,993;down
2019-01-29 16:04:14,024;down
2019-01-29 16:04:14,055;down
2019-01-29 16:04:14,086;down
2019-01-29 16:04:14,118;down
2019-01-29 16:04:14,149;down
2019-01-29 16:04:14,180;down
2019-01-29 16:04:14,820;down
2019-01-29 16:04:15,100;up
2019-01-29 16:04:15,600;up
2019-01-29 16:04:15,646;up
2019-01-29 16:04:15,662;up
2019-01-29 16:04:15,693;up
2019-01-29 16:04:15,724;up
2019-01-29 16:04:15,756;up
2019-01-29 16:04:15,787;up
2019-01-29 16:04:15,818;up
2019-01-29 16:04:15,849;up
2019-01-29 16:04:15,880;up
2019-01-29 16:04:15,927;up
2019-01-29 16:04:15,958;up
2019-01-29 16:04:15,990;up
2019-01-29 16:04:16,021;up
2019-01-29 16:04:16,052;up
2019-01-29 16:04:16,083;up
2019-01-29 16:04:16,114;up
2019-01-29 16:04:16,146;up
2019-01-29 16:04:16,177;up
2019-01-29 16:04:16,208;up
2019-01-29 16:04:16,239;up
2019-01-29 16:04:16,270;up
2019-01-29 16:04:16,302;up
2019-01-29 16:04:16,333;up
2019-01-29 16:04:16,364;up
2019-01-29 16:04:16,395;up
2019-01-29 16:04:16,426;up
2019-01-29 16:04:16,458;up
2019-01-29 16:04:16,489;up
2019-01-29 16:04:16,520;up
2019-01-29 16:04:16,567;up
2019-01-29 16:04:16,598;up
2019-01-29 16:04:16,629;up
2019-01-29 16:04:16,660;up
2019-01-29 16:04:16,692;up
2019-01-29 16:04:16,723;up
2019-01-29 16:04:16,754;up
2019-01-29 16:04:16,785;up
2019-01-29 16:04:16,816;up
2019-01-29 16:04:17,191;down
2019-01-29 16:04:17,674;down
2019-01-29 16:04:17,721;down
2019-01-29 16:04:17,752;down
2019-01-29 16:04:17,784;down
2019-01-29 16:04:17,815;down
2019-01-29 16:04:17,846;down
2019-01-29 16:04:17,877;down
2019-01-29 16:04:17,908;down
2019-01-29 16:04:17,940;down
2019-01-29 16:04:18,376;down
2019-01-29 16:04:18,876;down
2019-01-29 16:04:18,907;down
2019-01-29 16:04:18,938;down
2019-01-29 16:04:18,969;down
2019-01-29 16:04:19,000;down
2019-01-29 16:04:19,297;down
2019-01-29 16:04:19,796;down
2019-01-29 16:04:19,827;down
2019-01-29 16:04:19,858;down
2019-01-29 16:04:19,890;down
2019-01-29 16:04:19,921;down
2019-01-29 16:04:19,952;down
2019-01-29 16:04:19,983;down
2019-01-29 16:04:20,014;down
2019-01-29 16:04:20,046;down
2019-01-29 16:04:20,077;down
2019-01-29 16:04:20,108;down
2019-01-29 16:04:20,139;down
2019-01-29 16:04:20,170;down
2019-01-29 16:04:20,202;down
2019-01-29 16:04:20,233;down
2019-01-29 16:04:20,264;down
2019-01-29 16:04:20,295;down
2019-01-29 16:04:20,326;down
2019-01-29 16:04:20,358;down
2019-01-29 16:04:20,748;up
2019-01-29 16:04:21,060;down
2019-01-29 16:04:21,559;down
2019-01-29 16:04:21,590;down
2019-01-29 16:04:21,621;down
2019-01-29 16:04:21,652;down
2019-01-29 16:04:21,684;down
2019-01-29 16:04:21,715;down
2019-01-29 16:04:21,746;down
2019-01-29 16:04:21,777;down
2019-01-29 16:04:21,808;down
2019-01-29 16:04:22,152;down
2019-01-29 16:04:22,635;up
2019-01-29 16:04:22,916;down
2019-01-29 16:04:23,415;down
2019-01-29 16:04:23,446;down
2019-01-29 16:04:23,478;down
2019-01-29 16:04:23,509;down
2019-01-29 16:04:23,540;down
2019-01-29 16:04:23,571;down
2019-01-29 16:04:23,727;up
2019-01-29 16:04:24,226;up
2019-01-29 16:04:24,258;up
2019-01-29 16:04:24,289;up
2019-01-29 16:04:24,320;up
2019-01-29 16:04:24,351;up
2019-01-29 16:04:24,382;up
2019-01-29 16:04:24,414;up
2019-01-29 16:04:24,445;up
2019-01-29 16:04:24,476;up
2019-01-29 16:04:24,507;up
2019-01-29 16:04:24,538;up
2019-01-29 16:04:24,570;up
2019-01-29 16:04:24,601;up
2019-01-29 16:04:24,648;up
2019-01-29 16:04:24,679;up
2019-01-29 16:04:24,710;up
2019-01-29 16:04:24,741;up
2019-01-29 16:04:24,772;up
2019-01-29 16:04:24,804;up
2019-01-29 16:04:24,835;up
2019-01-29 16:04:24,866;up
2019-01-29 16:04:24,897;up
2019-01-29 16:04:24,928;up
2019-01-29 16:04:24,960;up
2019-01-29 16:04:24,991;up
2019-01-29 16:04:25,287;down
2019-01-29 16:04:25,786;down
2019-01-29 16:04:25,818;down
2019-01-29 16:04:25,849;down
2019-01-29 16:04:25,880;down
2019-01-29 16:04:25,911;down
2019-01-29 16:04:25,942;down
2019-01-29 16:04:25,974;down
2019-01-29 16:04:26,005;down
2019-01-29 16:04:26,036;down
2019-01-29 16:04:26,067;down
2019-01-29 16:04:26,098;down
2019-01-29 16:04:26,130;down
2019-01-29 16:04:26,161;down
2019-01-29 16:04:26,192;down
2019-01-29 16:04:26,223;down
2019-01-29 16:04:26,254;down
2019-01-29 16:04:26,286;down
2019-01-29 16:04:26,332;down
2019-01-29 16:04:26,364;down
2019-01-29 16:04:26,395;down
2019-01-29 16:04:26,426;down
2019-01-29 16:04:26,457;down
2019-01-29 16:04:26,504;down
2019-01-29 16:04:27,003;down
2019-01-29 16:04:27,034;down
2019-01-29 16:04:27,066;down
2019-01-29 16:04:27,097;down
2019-01-29 16:04:27,128;down
2019-01-29 16:04:27,175;down
2019-01-29 16:04:27,206;down
2019-01-29 16:04:27,237;down
2019-01-29 16:04:27,268;down
2019-01-29 16:04:27,331;down
2019-01-29 16:04:27,830;down
2019-01-29 16:04:27,861;down
2019-01-29 16:04:27,892;down
2019-01-29 16:04:27,924;down
2019-01-29 16:04:27,955;down
2019-01-29 16:04:27,986;down
2019-01-29 16:04:28,017;down
2019-01-29 16:04:28,204;down
2019-01-29 16:04:28,704;down
2019-01-29 16:04:28,735;down
2019-01-29 16:04:28,766;down
2019-01-29 16:04:28,797;down
2019-01-29 16:04:28,828;down
2019-01-29 16:04:28,860;down
2019-01-29 16:04:28,891;down
2019-01-29 16:04:28,922;down
2019-01-29 16:04:28,969;down
2019-01-29 16:04:29,000;down
2019-01-29 16:04:29,031;down
2019-01-29 16:04:29,062;down
2019-01-29 16:04:29,577;up
2019-01-29 16:04:30,061;up
2019-01-29 16:04:30,108;up
2019-01-29 16:04:30,139;up
2019-01-29 16:04:30,170;up
2019-01-29 16:04:30,201;up
2019-01-29 16:04:30,232;up
2019-01-29 16:04:30,264;up
2019-01-29 16:04:30,295;up
2019-01-29 16:04:30,326;up
2019-01-29 16:04:30,357;up
2019-01-29 16:04:30,388;up
2019-01-29 16:04:30,420;up
2019-01-29 16:04:30,451;up
2019-01-29 16:04:30,482;up
2019-01-29 16:04:30,513;up
2019-01-29 16:04:30,544;up
2019-01-29 16:04:30,576;up
2019-01-29 16:04:30,607;up
2019-01-29 16:04:30,638;up
2019-01-29 16:04:30,669;up
2019-01-29 16:04:30,700;up
2019-01-29 16:04:30,732;up
2019-01-29 16:04:31,246;down
2019-01-29 16:04:31,746;down
2019-01-29 16:04:31,777;down
2019-01-29 16:04:31,808;down
2019-01-29 16:04:32,104;down
2019-01-29 16:04:32,853;down
2019-01-29 16:04:33,352;down
2019-01-29 16:04:33,384;down
2019-01-29 16:04:33,415;down
2019-01-29 16:04:33,446;down
2019-01-29 16:04:33,477;down
2019-01-29 16:04:33,508;down
2019-01-29 16:04:33,540;down
2019-01-29 16:04:33,571;down
2019-01-29 16:04:33,602;down
2019-01-29 16:04:33,633;down
2019-01-29 16:04:33,664;down
2019-01-29 16:04:33,696;down
2019-01-29 16:04:33,727;down
2019-01-29 16:04:33,758;down
2019-01-29 16:04:33,789;down
2019-01-29 16:04:34,039;down
2019-01-29 16:04:35,053;up
2019-01-29 16:04:35,568;up
2019-01-29 16:04:35,599;up
2019-01-29 16:04:35,630;up
2019-01-29 16:04:35,661;up
2019-01-29 16:04:35,692;up
2019-01-29 16:04:35,724;up
2019-01-29 16:04:35,755;up
2019-01-29 16:04:35,786;up
2019-01-29 16:04:35,817;up
2019-01-29 16:04:35,848;up
2019-01-29 16:04:35,880;up
2019-01-29 16:04:35,911;up
2019-01-29 16:04:35,942;up
2019-01-29 16:04:35,973;up
2019-01-29 16:04:36,004;up
2019-01-29 16:04:36,036;up
2019-01-29 16:04:36,067;up
2019-01-29 16:04:36,098;up
2019-01-29 16:04:36,129;up
2019-01-29 16:04:36,441;down
2019-01-29 16:04:36,940;down
2019-01-29 16:04:36,972;down
2019-01-29 16:04:37,003;down
2019-01-29 16:04:37,034;down
2019-01-29 16:04:37,065;down
2019-01-29 16:04:37,096;down
2019-01-29 16:04:37,128;down
2019-01-29 16:04:37,159;down
2019-01-29 16:04:37,190;down
2019-01-29 16:04:37,221;down
2019-01-29 16:04:37,252;down
2019-01-29 16:04:37,284;down
2019-01-29 16:04:37,315;down
2019-01-29 16:04:37,362;down
2019-01-29 16:04:37,393;down
2019-01-29 16:04:37,424;down
2019-01-29 16:04:37,455;down
2019-01-29 16:04:37,486;down
2019-01-29 16:04:37,518;down
2019-01-29 16:04:37,549;down
2019-01-29 16:04:37,580;down
2019-01-29 16:04:37,611;down
2019-01-29 16:04:38,890;up
