date ; stroke
2019-02-01 11:50:05,650 ; "
2019-02-01 11:50:06,458 ; backspace
2019-02-01 11:50:07,210 ; é
2019-02-01 11:50:07,498 ; b
2019-02-01 11:50:07,682 ; u
2019-02-01 11:50:07,890 ; t
2019-02-01 11:50:07,962 ; space
2019-02-01 11:50:08,306 ; d
2019-02-01 11:50:08,386 ; e
2019-02-01 11:50:08,530 ; space
2019-02-01 11:50:09,218 ; s
2019-02-01 11:50:09,434 ; e
2019-02-01 11:50:09,786 ; a
2019-02-01 11:50:09,954 ; m
2019-02-01 11:50:10,186 ; i
2019-02-01 11:50:10,410 ; n
2019-02-01 11:50:10,490 ; e
2019-02-01 11:50:10,578 ; space
2019-02-01 11:50:10,914 ; backspace
2019-02-01 11:50:11,074 ; backspace
2019-02-01 11:50:11,202 ; backspace
2019-02-01 11:50:11,338 ; backspace
2019-02-01 11:50:11,450 ; backspace
2019-02-01 11:50:11,690 ; backspace
2019-02-01 11:50:12,586 ; m
2019-02-01 11:50:12,714 ; a
2019-02-01 11:50:12,826 ; i
2019-02-01 11:50:12,970 ; n
2019-02-01 11:50:13,074 ; e
2019-02-01 11:50:13,186 ; space
2019-02-01 11:50:13,322 ; p
2019-02-01 11:50:13,450 ; r
2019-02-01 11:50:13,538 ; o
2019-02-01 11:50:13,650 ; c
2019-02-01 11:50:13,778 ; h
2019-02-01 11:50:13,858 ; a
2019-02-01 11:50:13,962 ; i
2019-02-01 11:50:14,106 ; n
2019-02-01 11:50:14,154 ; e
2019-02-01 11:51:05,210 ; g
2019-02-01 11:51:05,402 ; m
2019-02-01 11:51:05,450 ; a
2019-02-01 11:51:05,610 ; i
2019-02-01 11:51:05,762 ; l
2019-02-01 11:51:05,922 ; enter
2019-02-01 11:51:15,064 ; n
2019-02-01 11:51:15,256 ; i
2019-02-01 11:51:15,344 ; c
2019-02-01 11:51:16,104 ; o
2019-02-01 11:51:16,256 ; l
2019-02-01 11:51:16,280 ; a
2019-02-01 11:51:16,400 ; s
2019-02-01 11:51:16,608 ; space
2019-02-01 11:51:21,141 ; b
2019-02-01 11:51:21,237 ; o
2019-02-01 11:51:21,325 ; u
2019-02-01 11:51:21,461 ; s
2019-02-01 11:51:21,557 ; q
2019-02-01 11:51:21,733 ; u
2019-02-01 11:51:21,821 ; e
2019-02-01 11:51:22,005 ; t
2019-02-01 11:51:22,133 ; enter
2019-02-01 11:51:53,310 ; shift_r
2019-02-01 11:51:53,421 ; n
2019-02-01 11:51:53,654 ; i
2019-02-01 11:51:53,774 ; c
2019-02-01 11:51:53,878 ; o
2019-02-01 11:51:54,046 ; l
2019-02-01 11:51:55,973 ; down
2019-02-01 11:51:56,421 ; enter
2019-02-01 11:52:05,366 ; alt
2019-02-01 11:52:05,485 ; shift
2019-02-01 11:52:05,654 ; 5
2019-02-01 11:52:05,998 ; shift_r
2019-02-01 11:52:06,102 ; s
2019-02-01 11:52:06,926 ; t
2019-02-01 11:52:07,046 ; a
2019-02-01 11:52:07,126 ; g
2019-02-01 11:52:07,238 ; e
2019-02-01 11:52:07,374 ; space
2019-02-01 11:52:07,926 ; o
2019-02-01 11:52:08,445 ; b
2019-02-01 11:52:08,653 ; j
2019-02-01 11:52:08,766 ; e
2019-02-01 11:52:08,902 ; t
2019-02-01 11:52:09,013 ; space
2019-02-01 11:52:09,254 ; c
2019-02-01 11:52:09,374 ; o
2019-02-01 11:52:09,565 ; n
2019-02-01 11:52:09,718 ; n
2019-02-01 11:52:10,094 ; e
2019-02-01 11:52:10,302 ; c
2019-02-01 11:52:10,422 ; t
2019-02-01 11:52:10,549 ; é
2019-02-01 11:52:11,262 ; alt
2019-02-01 11:52:11,366 ; shift
2019-02-01 11:52:11,470 ; °
2019-02-01 11:52:13,645 ; shift_r
2019-02-01 11:52:13,765 ; b
2019-02-01 11:52:13,957 ; o
2019-02-01 11:52:14,126 ; n
2019-02-01 11:52:14,246 ; j
2019-02-01 11:52:14,430 ; o
2019-02-01 11:52:14,525 ; u
2019-02-01 11:52:14,582 ; r
2019-02-01 11:52:14,670 ; space
2019-02-01 11:52:15,310 ; shift_r
2019-02-01 11:52:15,446 ; n
2019-02-01 11:52:15,621 ; i
2019-02-01 11:52:15,733 ; c
2019-02-01 11:52:15,838 ; o
2019-02-01 11:52:15,990 ; l
2019-02-01 11:52:16,094 ; a
2019-02-01 11:52:16,181 ; s
2019-02-01 11:52:16,862 ; ,
2019-02-01 11:52:17,038 ; ,
2019-02-01 11:52:17,453 ; backspace
2019-02-01 11:52:17,709 ; enter
2019-02-01 11:52:18,133 ; enter
2019-02-01 11:52:28,767 ; shift_r
2019-02-01 11:52:28,807 ; j
2019-02-01 11:52:28,959 ; '
2019-02-01 11:52:29,159 ; e
2019-02-01 11:52:29,423 ; s
2019-02-01 11:52:29,791 ; p
2019-02-01 11:52:30,127 ; è
2019-02-01 11:52:30,191 ; r
2019-02-01 11:52:30,311 ; e
2019-02-01 11:52:30,366 ; space
2019-02-01 11:52:30,591 ; q
2019-02-01 11:52:30,767 ; u
2019-02-01 11:52:30,871 ; e
2019-02-01 11:52:30,935 ; space
2019-02-01 11:52:31,215 ; t
2019-02-01 11:52:31,358 ; u
2019-02-01 11:52:31,807 ; space
2019-02-01 11:52:31,967 ; v
2019-02-01 11:52:32,167 ; a
2019-02-01 11:52:32,326 ; s
2019-02-01 11:52:32,431 ; space
2019-02-01 11:52:32,703 ; b
2019-02-01 11:52:32,855 ; i
2019-02-01 11:52:32,975 ; e
2019-02-01 11:52:33,087 ; n
2019-02-01 11:52:38,789 ; ,
2019-02-01 11:52:38,909 ; space
2019-02-01 11:52:39,469 ; j
2019-02-01 11:52:39,573 ; e
2019-02-01 11:52:39,725 ; space
2019-02-01 11:52:39,933 ; t
2019-02-01 11:52:40,045 ; e
2019-02-01 11:52:40,549 ; space
2019-02-01 11:52:40,717 ; r
2019-02-01 11:52:40,805 ; e
2019-02-01 11:52:41,029 ; c
2019-02-01 11:52:41,157 ; o
2019-02-01 11:52:41,357 ; n
2019-02-01 11:52:41,485 ; t
2019-02-01 11:52:41,589 ; a
2019-02-01 11:52:41,965 ; c
2019-02-01 11:52:42,197 ; t
2019-02-01 11:52:42,325 ; e
2019-02-01 11:52:42,381 ; space
2019-02-01 11:52:42,597 ; a
2019-02-01 11:52:42,765 ; u
2019-02-01 11:52:42,909 ; space
2019-02-01 11:52:43,029 ; s
2019-02-01 11:52:43,181 ; u
2019-02-01 11:52:43,325 ; j
2019-02-01 11:52:43,381 ; e
2019-02-01 11:52:43,661 ; t
2019-02-01 11:52:43,725 ; space
2019-02-01 11:52:44,013 ; d
2019-02-01 11:52:44,133 ; e
2019-02-01 11:52:44,269 ; space
2019-02-01 11:52:44,453 ; l
2019-02-01 11:52:44,613 ; '
2019-02-01 11:52:45,253 ; é
2019-02-01 11:52:45,437 ; v
2019-02-01 11:52:45,597 ; e
2019-02-01 11:52:45,845 ; n
2019-02-01 11:52:46,509 ; t
2019-02-01 11:52:46,661 ; u
2019-02-01 11:52:46,765 ; e
2019-02-01 11:52:46,901 ; space
2019-02-01 11:52:46,925 ; l
2019-02-01 11:52:47,581 ; backspace
2019-02-01 11:52:47,733 ; backspace
2019-02-01 11:52:48,013 ; l
2019-02-01 11:52:48,165 ; space
2019-02-01 11:52:48,581 ; s
2019-02-01 11:52:48,725 ; t
2019-02-01 11:52:48,821 ; a
2019-02-01 11:52:48,941 ; g
2019-02-01 11:52:49,045 ; e
2019-02-01 11:52:49,117 ; space
2019-02-01 11:53:06,630 ; backspace
2019-02-01 11:53:07,055 ; ,
2019-02-01 11:53:07,230 ; space
2019-02-01 11:53:07,646 ; a
2019-02-01 11:53:07,870 ; f
2019-02-01 11:53:07,991 ; i
2019-02-01 11:53:08,166 ; n
2019-02-01 11:53:08,326 ; space
2019-02-01 11:53:08,935 ; d
2019-02-01 11:53:09,030 ; e
2019-02-01 11:53:09,174 ; space
2019-02-01 11:53:09,518 ; s
2019-02-01 11:53:09,630 ; a
2019-02-01 11:53:09,870 ; v
2019-02-01 11:53:10,054 ; o
2019-02-01 11:53:10,134 ; i
2019-02-01 11:53:10,206 ; r
2019-02-01 11:53:10,270 ; space
2019-02-01 11:53:12,502 ; c
2019-02-01 11:53:12,638 ; o
2019-02-01 11:53:12,830 ; m
2019-02-01 11:53:12,966 ; m
2019-02-01 11:53:13,070 ; e
2019-02-01 11:53:13,222 ; n
2019-02-01 11:53:13,302 ; t
2019-02-01 11:53:13,390 ; space
2019-02-01 11:53:13,734 ; a
2019-02-01 11:53:13,966 ; v
2019-02-01 11:53:14,142 ; a
2019-02-01 11:53:14,214 ; i
2019-02-01 11:53:14,486 ; t
2019-02-01 11:53:14,566 ; space
2019-02-01 11:53:15,214 ; a
2019-02-01 11:53:15,439 ; v
2019-02-01 11:53:15,790 ; a
2019-02-01 11:53:15,950 ; n
2019-02-01 11:53:16,054 ; c
2019-02-01 11:53:16,270 ; é
2019-02-01 11:53:16,966 ; space
2019-02-01 11:53:17,190 ; l
2019-02-01 11:53:17,302 ; e
2019-02-01 11:53:17,542 ; s
2019-02-01 11:53:17,694 ; space
2019-02-01 11:53:18,438 ; f
2019-02-01 11:53:18,598 ; i
2019-02-01 11:53:18,766 ; n
2019-02-01 11:53:18,870 ; a
2019-02-01 11:53:18,966 ; n
2019-02-01 11:53:19,926 ; c
2019-02-01 11:53:20,582 ; e
2019-02-01 11:53:20,710 ; m
2019-02-01 11:53:20,799 ; e
2019-02-01 11:53:20,975 ; n
2019-02-01 11:53:21,062 ; t
2019-02-01 11:53:21,590 ; s
2019-02-01 11:53:21,734 ; space
2019-02-01 11:53:21,966 ; d
2019-02-01 11:53:22,142 ; u
2019-02-01 11:53:22,238 ; space
2019-02-01 11:53:22,494 ; p
2019-02-01 11:53:22,646 ; r
2019-02-01 11:53:22,742 ; o
2019-02-01 11:53:22,982 ; j
2019-02-01 11:53:23,094 ; e
2019-02-01 11:53:23,294 ; t
2019-02-01 11:53:23,342 ; s
2019-02-01 11:53:39,383 ; shift_r
2019-02-01 11:53:39,424 ; ;
2019-02-01 11:53:44,820 ; enter
2019-02-01 11:53:44,956 ; enter
2019-02-01 11:53:45,508 ; shift_r
2019-02-01 11:53:45,732 ; b
2019-02-01 11:53:45,892 ; o
2019-02-01 11:53:45,996 ; n
2019-02-01 11:53:46,900 ; space
2019-02-01 11:53:47,028 ; w
2019-02-01 11:53:47,756 ; e
2019-02-01 11:53:47,892 ; e
2019-02-01 11:53:49,372 ; k
2019-02-01 11:53:49,828 ; -
2019-02-01 11:53:49,988 ; e
2019-02-01 11:53:52,348 ; backspace
2019-02-01 11:53:52,500 ; backspace
2019-02-01 11:53:52,908 ; backspace
2019-02-01 11:53:53,060 ; backspace
2019-02-01 11:53:53,196 ; backspace
2019-02-01 11:53:53,332 ; backspace
2019-02-01 11:53:53,572 ; backspace
2019-02-01 11:53:54,084 ; n
2019-02-01 11:53:54,187 ; e
2019-02-01 11:53:54,324 ; space
2019-02-01 11:53:54,436 ; f
2019-02-01 11:53:54,588 ; i
2019-02-01 11:53:54,739 ; n
2019-02-01 11:53:54,891 ; space
2019-02-01 11:53:55,004 ; d
2019-02-01 11:53:55,100 ; e
2019-02-01 11:53:55,268 ; space
2019-02-01 11:53:55,531 ; s
2019-02-01 11:53:55,636 ; e
2019-02-01 11:53:55,804 ; m
2019-02-01 11:53:55,875 ; a
2019-02-01 11:53:56,036 ; i
2019-02-01 11:53:56,188 ; n
2019-02-01 11:53:56,203 ; e
2019-02-01 11:54:01,988 ; backspace
2019-02-01 11:54:02,148 ; backspace
2019-02-01 11:54:02,292 ; backspace
2019-02-01 11:54:02,419 ; backspace
2019-02-01 11:54:02,548 ; backspace
2019-02-01 11:54:02,692 ; backspace
2019-02-01 11:54:02,828 ; backspace
2019-02-01 11:54:03,099 ; backspace
2019-02-01 11:54:03,275 ; backspace
2019-02-01 11:54:03,419 ; backspace
2019-02-01 11:54:03,556 ; backspace
2019-02-01 11:54:03,915 ; backspace
2019-02-01 11:54:04,092 ; backspace
2019-02-01 11:54:04,227 ; backspace
2019-02-01 11:54:04,372 ; backspace
2019-02-01 11:54:04,516 ; backspace
2019-02-01 11:54:04,644 ; backspace
2019-02-01 11:54:04,755 ; backspace
2019-02-01 11:54:04,884 ; backspace
2019-02-01 11:54:05,300 ; backspace
2019-02-01 11:54:05,588 ; shift_r
2019-02-01 11:54:05,636 ; a
2019-02-01 11:54:06,675 ; space
2019-02-01 11:54:07,012 ; b
2019-02-01 11:54:07,204 ; i
2019-02-01 11:54:07,356 ; e
2019-02-01 11:54:07,451 ; n
2019-02-01 11:54:08,300 ; t
2019-02-01 11:54:08,484 ; ^
2019-02-01 11:54:08,716 ; o
2019-02-01 11:54:08,803 ; t
2019-02-01 11:54:08,907 ; space
2019-02-01 11:54:09,260 ; backspace
2019-02-01 11:54:10,388 ; ,
2019-02-01 11:54:10,676 ; enter
2019-02-01 11:54:10,844 ; enter
2019-02-01 11:54:11,404 ; shift_r
2019-02-01 11:54:11,540 ; l
2019-02-01 11:54:11,739 ; o
2019-02-01 11:54:11,932 ; shift_r
2019-02-01 11:54:12,028 ; ^
2019-02-01 11:54:12,292 ; i
2019-02-01 11:54:12,428 ; c
2019-02-01 11:54:23,601 ; backspace
2019-02-05 17:43:15,185 ; enter
2019-02-05 17:44:26,643 ; shift_r
2019-02-05 17:44:26,800 ; b
2019-02-05 17:44:26,959 ; o
2019-02-05 17:44:27,088 ; n
2019-02-05 17:44:27,168 ; j
2019-02-05 17:44:27,304 ; o
2019-02-05 17:44:27,391 ; u
2019-02-05 17:44:27,464 ; r
2019-02-05 17:44:27,960 ; ,
2019-02-05 17:44:28,232 ; enter
2019-02-05 17:44:28,696 ; backspace
2019-02-05 17:44:28,856 ; backspace
2019-02-05 17:44:29,296 ; shift_r
2019-02-05 17:44:29,648 ; space
2019-02-05 17:44:29,864 ; n
2019-02-05 17:44:30,080 ; i
2019-02-05 17:44:30,248 ; c
2019-02-05 17:44:30,336 ; o
2019-02-05 17:44:30,488 ; l
2019-02-05 17:44:30,528 ; a
2019-02-05 17:44:30,680 ; s
2019-02-05 17:44:30,952 ; ,
2019-02-05 17:44:31,192 ; enter
2019-02-05 17:44:31,576 ; enter
2019-02-05 17:44:33,080 ; shift_r
2019-02-05 17:44:33,200 ; j
2019-02-05 17:44:33,296 ; e
2019-02-05 17:44:33,768 ; space
2019-02-05 17:44:33,920 ; s
2019-02-05 17:44:34,072 ; u
2019-02-05 17:44:34,208 ; i
2019-02-05 17:44:34,344 ; s
2019-02-05 17:44:34,487 ; space
2019-02-05 17:44:35,584 ; t
2019-02-05 17:44:35,720 ; r
2019-02-05 17:44:36,000 ; è
2019-02-05 17:44:36,080 ; s
2019-02-05 17:44:36,176 ; space
2019-02-05 17:44:36,488 ; h
2019-02-05 17:44:37,064 ; e
2019-02-05 17:44:37,280 ; u
2019-02-05 17:44:37,392 ; r
2019-02-05 17:44:37,488 ; e
2019-02-05 17:44:37,608 ; u
2019-02-05 17:44:37,840 ; x
2019-02-05 17:44:38,008 ; space
2019-02-05 17:44:38,352 ; d
2019-02-05 17:44:38,632 ; '
2019-02-05 17:44:39,159 ; e
2019-02-05 17:44:39,328 ; n
2019-02-05 17:44:39,416 ; t
2019-02-05 17:44:39,520 ; r
2019-02-05 17:44:39,591 ; e
2019-02-05 17:44:40,080 ; backspace
2019-02-05 17:44:40,216 ; backspace
2019-02-05 17:44:40,360 ; e
2019-02-05 17:44:40,496 ; n
2019-02-05 17:44:40,640 ; d
2019-02-05 17:44:40,984 ; r
2019-02-05 17:44:41,071 ; e
2019-02-05 17:44:41,184 ; space
2019-02-05 17:44:41,504 ; q
2019-02-05 17:44:41,688 ; u
2019-02-05 17:44:41,752 ; e
2019-02-05 17:44:41,816 ; space
2019-02-05 17:44:41,952 ; l
2019-02-05 17:44:42,079 ; e
2019-02-05 17:44:42,128 ; space
2019-02-05 17:44:42,664 ; p
2019-02-05 17:44:42,792 ; r
2019-02-05 17:44:42,896 ; o
2019-02-05 17:44:43,088 ; j
2019-02-05 17:44:43,160 ; e
2019-02-05 17:44:43,303 ; t
2019-02-05 17:44:43,392 ; space
2019-02-05 17:44:44,232 ; e
2019-02-05 17:44:44,432 ; s
2019-02-05 17:44:45,168 ; t
2019-02-05 17:44:45,344 ; space
2019-02-05 17:44:45,520 ; f
2019-02-05 17:44:45,736 ; i
2019-02-05 17:44:45,888 ; n
2019-02-05 17:44:45,919 ; a
2019-02-05 17:44:46,024 ; n
2019-02-05 17:44:46,192 ; c
2019-02-05 17:44:46,304 ; e
2019-02-05 17:44:47,072 ; backspace
2019-02-05 17:44:47,240 ; é
2019-02-05 17:44:55,529 ; space
2019-02-05 17:44:55,626 ; !
2019-02-05 17:44:57,985 ; space
2019-02-05 17:44:58,146 ; shift_r
2019-02-05 17:44:58,258 ; j
2019-02-05 17:44:58,394 ; e
2019-02-05 17:44:58,457 ; space
2019-02-05 17:44:59,050 ; s
2019-02-05 17:44:59,137 ; u
2019-02-05 17:44:59,273 ; i
2019-02-05 17:44:59,370 ; s
2019-02-05 17:44:59,473 ; space
2019-02-05 17:44:59,889 ; e
2019-02-05 17:45:00,114 ; f
2019-02-05 17:45:00,297 ; f
2019-02-05 17:45:00,426 ; e
2019-02-05 17:45:00,666 ; c
2019-02-05 17:45:00,866 ; t
2019-02-05 17:45:01,041 ; i
2019-02-05 17:45:01,138 ; v
2019-02-05 17:45:01,298 ; e
2019-02-05 17:45:01,457 ; m
2019-02-05 17:45:01,546 ; e
2019-02-05 17:45:01,697 ; t
2019-02-05 17:45:01,745 ; n
2019-02-05 17:45:01,945 ; space
2019-02-05 17:45:02,129 ; t
2019-02-05 17:45:02,450 ; backspace
2019-02-05 17:45:02,601 ; backspace
2019-02-05 17:45:02,737 ; backspace
2019-02-05 17:45:03,009 ; backspace
2019-02-05 17:45:03,474 ; n
2019-02-05 17:45:03,609 ; t
2019-02-05 17:45:04,057 ; space
2019-02-05 17:45:04,577 ; t
2019-02-05 17:45:04,689 ; o
2019-02-05 17:45:04,785 ; u
2019-02-05 17:45:04,913 ; j
2019-02-05 17:45:05,074 ; o
2019-02-05 17:45:05,170 ; u
2019-02-05 17:45:05,281 ; r
2019-02-05 17:45:05,409 ; s
2019-02-05 17:45:05,489 ; space
2019-02-05 17:45:05,921 ; p
2019-02-05 17:45:06,082 ; a
2019-02-05 17:45:06,177 ; r
2019-02-05 17:45:06,489 ; t
2019-02-05 17:45:06,601 ; a
2019-02-05 17:45:06,745 ; n
2019-02-05 17:45:06,842 ; t
2019-02-05 17:45:25,174 ; space
2019-02-05 17:45:25,366 ; e
2019-02-05 17:45:25,550 ; t
2019-02-05 17:45:25,694 ; space
2019-02-05 17:45:25,990 ; s
2019-02-05 17:45:26,142 ; o
2019-02-05 17:45:26,262 ; u
2019-02-05 17:45:26,454 ; h
2019-02-05 17:45:27,094 ; a
2019-02-05 17:45:27,262 ; i
2019-02-05 17:45:27,822 ; t
2019-02-05 17:45:27,942 ; e
2019-02-05 17:45:28,094 ; r
2019-02-05 17:45:28,286 ; a
2019-02-05 17:45:28,398 ; i
2019-02-05 17:45:28,542 ; s
2019-02-05 17:45:28,638 ; space
2019-02-05 17:45:29,078 ; c
2019-02-05 17:45:29,198 ; o
2019-02-05 17:45:29,374 ; m
2019-02-05 17:45:29,518 ; m
2019-02-05 17:45:29,606 ; e
2019-02-05 17:45:29,806 ; n
2019-02-05 17:45:30,102 ; c
2019-02-05 17:45:30,230 ; e
2019-02-05 17:45:30,398 ; r
2019-02-05 17:45:30,518 ; space
2019-02-05 17:45:32,446 ; d
2019-02-05 17:45:32,630 ; è
2019-02-05 17:45:32,830 ; s
2019-02-05 17:45:32,950 ; space
2019-02-05 17:45:33,382 ; l
2019-02-05 17:45:33,486 ; e
2019-02-05 17:45:33,574 ; space
2019-02-05 17:45:33,766 ; shift_r
2019-02-05 17:45:34,382 ; &
2019-02-05 17:45:34,678 ; e
2019-02-05 17:45:34,878 ; r
2019-02-05 17:45:34,990 ; space
2019-02-05 17:45:35,214 ; shift_r
2019-02-05 17:45:35,286 ; a
2019-02-05 17:45:36,046 ; v
2019-02-05 17:45:36,158 ; r
2019-02-05 17:45:36,302 ; i
2019-02-05 17:45:36,470 ; l
2019-02-05 17:45:47,348 ; shift_r
2019-02-05 17:45:47,381 ; ;
2019-02-05 17:45:49,092 ; enter
2019-02-05 17:45:49,244 ; enter
2019-02-05 17:45:49,452 ; shift_r
2019-02-05 17:45:49,549 ; a
2019-02-05 17:45:49,828 ; space
2019-02-05 17:45:50,117 ; t
2019-02-05 17:45:50,196 ; r
2019-02-05 17:45:50,469 ; è
2019-02-05 17:45:50,580 ; s
2019-02-05 17:45:50,652 ; space
2019-02-05 17:45:51,100 ; b
2019-02-05 17:45:51,260 ; i
2019-02-05 17:45:51,405 ; e
2019-02-05 17:45:51,476 ; n
2019-02-05 17:45:51,684 ; t
2019-02-05 17:45:52,732 ; ^
2019-02-05 17:45:52,933 ; o
2019-02-05 17:45:53,036 ; t
2019-02-05 17:45:54,084 ; ,
2019-02-05 17:45:54,428 ; enter
2019-02-05 17:45:54,588 ; enter
2019-02-05 17:45:54,997 ; shift_r
2019-02-05 17:45:55,173 ; l
2019-02-05 17:45:55,349 ; o
2019-02-05 17:45:55,500 ; shift_r
2019-02-05 17:45:55,604 ; ^
2019-02-05 17:45:55,845 ; i
2019-02-05 17:45:55,964 ; c
2019-02-06 10:39:14,327 ; shift_r
2019-02-06 10:39:14,364 ; l
2019-02-06 10:39:14,564 ; '
2019-02-06 10:39:14,780 ; d
2019-02-06 10:39:14,884 ; i
2019-02-06 10:39:16,644 ; backspace
2019-02-06 10:39:16,788 ; backspace
2019-02-06 10:39:17,036 ; i
2019-02-06 10:39:17,195 ; d
2019-02-06 10:39:17,539 ; é
2019-02-06 10:39:17,804 ; a
2019-02-06 10:39:18,004 ; l
2019-02-06 10:39:18,164 ; space
2019-02-06 10:39:18,388 ; p
2019-02-06 10:39:18,588 ; o
2019-02-06 10:39:18,812 ; u
2019-02-06 10:39:18,948 ; r
2019-02-06 10:39:18,988 ; space
2019-02-06 10:39:23,216 ; m
2019-02-06 10:39:23,416 ; o
2019-02-06 10:39:23,568 ; i
2019-02-06 10:39:23,736 ; space
2019-02-06 10:39:24,136 ; s
2019-02-06 10:39:24,336 ; e
2019-02-06 10:39:24,528 ; r
2019-02-06 10:39:24,624 ; a
2019-02-06 10:39:24,728 ; i
2019-02-06 10:39:24,848 ; t
2019-02-06 10:39:24,920 ; space
2019-02-06 10:39:25,232 ; d
2019-02-06 10:39:25,352 ; e
2019-02-06 10:39:25,440 ; space
2019-02-06 10:39:26,400 ; f
2019-02-06 10:39:26,520 ; i
2019-02-06 10:39:29,552 ; backspace
2019-02-06 10:39:29,712 ; backspace
2019-02-06 10:39:30,056 ; t
2019-02-06 10:39:30,144 ; e
2019-02-06 10:39:30,296 ; r
2019-02-06 10:39:30,480 ; m
2019-02-06 10:39:30,728 ; i
2019-02-06 10:39:30,904 ; n
2019-02-06 10:39:31,032 ; e
2019-02-06 10:39:31,232 ; r
2019-02-06 10:39:31,336 ; space
2019-02-06 10:40:10,799 ; l
2019-02-06 10:40:10,935 ; e
2019-02-06 10:40:11,007 ; space
2019-02-06 10:40:11,215 ; shift_r
2019-02-06 10:40:11,455 ; "
2019-02-06 10:40:11,671 ; à
2019-02-06 10:40:13,959 ; space
2019-02-06 10:40:14,183 ; a
2019-02-06 10:40:16,007 ; o
2019-02-06 10:40:17,271 ; ^
2019-02-06 10:40:17,551 ; u
2019-02-06 10:40:17,695 ; t
2019-02-06 10:40:32,422 ; shift_r
2019-02-06 10:40:32,453 ; ;
2019-02-06 10:40:32,661 ; space
2019-02-06 10:40:32,741 ; shift_r
2019-02-06 10:40:32,845 ; j
2019-02-06 10:40:32,981 ; e
2019-02-06 10:40:33,125 ; space
2019-02-06 10:40:33,468 ; t
2019-02-06 10:40:33,573 ; e
2019-02-06 10:40:33,821 ; space
2019-02-06 10:40:34,141 ; m
2019-02-06 10:40:34,260 ; e
2019-02-06 10:40:34,389 ; t
2019-02-06 10:40:34,525 ; s
2019-02-06 10:40:35,149 ; space
2019-02-06 10:40:35,341 ; e
2019-02-06 10:40:35,501 ; n
2019-02-06 10:40:35,733 ; space
2019-02-06 10:40:36,125 ; p
2019-02-06 10:40:36,909 ; i
2019-02-06 10:40:37,181 ; è
2019-02-06 10:40:37,293 ; c
2019-02-06 10:40:37,381 ; e
2019-02-06 10:40:37,509 ; space
2019-02-06 10:40:37,917 ; j
2019-02-06 10:40:38,125 ; o
2019-02-06 10:40:38,205 ; i
2019-02-06 10:40:38,429 ; n
2019-02-06 10:40:38,549 ; t
2019-02-06 10:40:38,645 ; e
2019-02-06 10:40:56,523 ; space
2019-02-06 10:40:56,683 ; u
2019-02-06 10:40:56,851 ; n
2019-02-06 10:40:56,955 ; e
2019-02-06 10:40:57,035 ; space
2019-02-06 10:40:58,779 ; f
2019-02-06 10:40:58,915 ; i
2019-02-06 10:40:59,051 ; c
2019-02-06 10:40:59,123 ; h
2019-02-06 10:40:59,307 ; e
2019-02-06 10:40:59,419 ; space
2019-02-06 10:41:00,363 ; à
2019-02-06 10:41:00,467 ; space
2019-02-06 10:41:00,731 ; r
2019-02-06 10:41:00,819 ; e
2019-02-06 10:41:00,915 ; m
2019-02-06 10:41:01,091 ; p
2019-02-06 10:41:01,235 ; l
2019-02-06 10:41:01,419 ; i
2019-02-06 10:41:01,595 ; r
2019-02-06 10:41:01,627 ; space
2019-02-06 10:41:34,243 ; a
2019-02-06 10:41:34,291 ; f
2019-02-06 10:41:34,451 ; i
2019-02-06 10:41:34,611 ; n
2019-02-06 10:41:34,771 ; space
2019-02-06 10:41:35,051 ; q
2019-02-06 10:41:35,227 ; u
2019-02-06 10:41:35,339 ; e
2019-02-06 10:41:35,371 ; space
2019-02-06 10:41:36,507 ; n
2019-02-06 10:41:36,755 ; o
2019-02-06 10:41:36,843 ; u
2019-02-06 10:41:36,963 ; s
2019-02-06 10:41:37,083 ; space
2019-02-06 10:41:37,267 ; p
2019-02-06 10:41:37,475 ; u
2019-02-06 10:41:37,619 ; i
2019-02-06 10:41:37,731 ; s
2019-02-06 10:41:37,923 ; s
2019-02-06 10:41:38,139 ; i
2019-02-06 10:41:38,291 ; o
2019-02-06 10:41:38,499 ; n
2019-02-06 10:41:38,899 ; space
2019-02-06 10:41:39,219 ; t
2019-02-06 10:41:39,315 ; r
2019-02-06 10:41:39,555 ; a
2019-02-06 10:41:39,755 ; n
2019-02-06 10:41:39,835 ; q
2019-02-06 10:41:39,987 ; u
2019-02-06 10:41:40,147 ; i
2019-02-06 10:41:40,331 ; l
2019-02-06 10:41:40,467 ; l
2019-02-06 10:41:40,571 ; e
2019-02-06 10:41:41,931 ; m
2019-02-06 10:41:42,091 ; e
2019-02-06 10:41:42,267 ; n
2019-02-06 10:41:42,379 ; t
2019-02-06 10:42:13,316 ; s
2019-02-06 10:42:34,693 ; space
2019-02-06 10:42:34,844 ; c
2019-02-06 10:42:35,005 ; o
2019-02-06 10:42:35,197 ; m
2019-02-06 10:42:35,309 ; m
2019-02-06 10:42:35,421 ; e
2019-02-06 10:42:36,349 ; n
2019-02-06 10:42:36,485 ; c
2019-02-06 10:42:36,589 ; e
2019-02-06 10:42:36,813 ; r
2019-02-06 10:42:36,877 ; space
2019-02-06 10:42:52,849 ; backspace
2019-02-06 10:42:52,953 ; backspace
2019-02-06 10:42:53,089 ; backspace
2019-02-06 10:42:53,225 ; backspace
2019-02-06 10:42:53,337 ; backspace
2019-02-06 10:42:53,497 ; backspace
2019-02-06 10:42:53,617 ; backspace
2019-02-06 10:42:53,705 ; backspace
